@odata.context,value
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4909540, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'USA', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AMR', 'ParentLocation': 'Americas', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': None, 'NumericValue': None, 'Low': None, 'High': None, 'Comments': 'missing data', 'Date': '2014-01-10T13:28:43+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4889371, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'BWA', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AFR', 'ParentLocation': 'Africa', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': None, 'NumericValue': None, 'Low': None, 'High': None, 'Comments': 'missing data', 'Date': '2014-01-10T13:28:30+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4890126, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'KAZ', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EUR', 'ParentLocation': 'Europe', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': None, 'NumericValue': None, 'Low': None, 'High': None, 'Comments': 'missing data', 'Date': '2014-01-10T13:28:36+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4880353, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'BLZ', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AMR', 'ParentLocation': 'Americas', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '5.52', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:24+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4889386, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'CHL', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AMR', 'ParentLocation': 'Americas', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_500_POPULAR_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '1.15', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:39:19+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4890092, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'IRN', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EMR', 'ParentLocation': 'Eastern Mediterranean', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_500_POPULAR_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': None, 'NumericValue': None, 'Low': None, 'High': None, 'Comments': 'missing data', 'Date': '2014-01-10T13:28:51+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4898908, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'NGA', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AFR', 'ParentLocation': 'Africa', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_TABLE_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '3.06', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:54+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4889424, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'CPV', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AFR', 'ParentLocation': 'Africa', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '3.42', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:28+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4909570, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'ZAF', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AFR', 'ParentLocation': 'Africa', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_500_POPULAR_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '0.9', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:39:17+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4889421, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'COM', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AFR', 'ParentLocation': 'Africa', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_TABLE_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '4.22', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:29+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4890069, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'HRV', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EUR', 'ParentLocation': 'Europe', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '16.72', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:31+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4898803, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'LCA', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AMR', 'ParentLocation': 'Americas', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '12.22', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:39:00+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4898834, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'MDA', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EUR', 'ParentLocation': 'Europe', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '6.14', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2017-04-28T07:51:07+02:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4898926, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'NPL', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'SEAR', 'ParentLocation': 'South-East Asia', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '29.28', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:53+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4898864, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'MLT', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EUR', 'ParentLocation': 'Europe', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_TABLE_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '3.96', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:50+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4899000, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'SAU', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EMR', 'ParentLocation': 'Eastern Mediterranean', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_TABLE_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': None, 'NumericValue': None, 'Low': None, 'High': None, 'Comments': 'missing data', 'Date': '2014-01-10T13:28:41+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4898920, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'NLD', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EUR', 'ParentLocation': 'Europe', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_TABLE_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': None, 'NumericValue': None, 'Low': None, 'High': None, 'Comments': 'missing data', 'Date': '2014-01-10T13:28:38+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4889492, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'FIN', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EUR', 'ParentLocation': 'Europe', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '22.91', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:36+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4898939, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'OMN', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EMR', 'ParentLocation': 'Eastern Mediterranean', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': None, 'NumericValue': None, 'Low': None, 'High': None, 'Comments': 'missing data', 'Date': '2014-01-10T13:28:56+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4890032, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'GIN', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AFR', 'ParentLocation': 'Africa', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_500_POPULAR_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '1.52', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:40+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4898820, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'LUX', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'EUR', 'ParentLocation': 'Europe', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_750_TABLE_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '5.29', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:48+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001523,"{'Id': 4898909, 'IndicatorCode': 'SA_0000001523', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'NIC', 'TimeDimType': 'YEAR', 'ParentLocationCode': 'AMR', 'ParentLocation': 'Americas', 'Dim1Type': 'BEVERAGETYPE', 'TimeDim': 2012, 'Dim1': 'BEVERAGETYPE_SA_500_POPULAR_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '1.21', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2014-01-03T08:38:54+01:00', 'TimeDimensionValue': '2012', 'TimeDimensionBegin': '2012-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2012-12-31T00:00:00+01:00'}"
