@odata.context,value
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187168, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'HRV', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '39', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:04+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3148728, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'COL', 'ParentLocationCode': 'AMR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Americas', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '71.3', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:09+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3228444, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'TUV', 'ParentLocationCode': 'WPR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Western Pacific', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '0.6', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:14+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187389, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'NOR', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '43.9', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:11+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3228286, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'PHL', 'ParentLocationCode': 'WPR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Western Pacific', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '72', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:12+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187173, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'HUN', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '35.5', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:01+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187419, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'PER', 'ParentLocationCode': 'AMR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Americas', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '31.8', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:09+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3148625, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'BEL', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_OTHER_ALCOHOL', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '3.1', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:13+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3228472, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'VCT', 'ParentLocationCode': 'AMR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Americas', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '36.6', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:05+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187208, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'ITA', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '64.8', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:11+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3228484, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'VUT', 'ParentLocationCode': 'WPR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Western Pacific', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '38.5', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:01+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3228357, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'SMR', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_OTHER_ALCOHOL', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': 'No data', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:04+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3148701, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'CHL', 'ParentLocationCode': 'AMR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Americas', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_OTHER_ALCOHOL', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '0', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:00+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3148623, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'BDI', 'ParentLocationCode': 'AFR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Africa', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '0.1', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:00+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3148699, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'CHE', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '48.1', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:10+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187378, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'NIC', 'ParentLocationCode': 'AMR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Americas', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_OTHER_ALCOHOL', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '0.1', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:15+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3228377, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'SUR', 'ParentLocationCode': 'AMR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Americas', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_OTHER_ALCOHOL', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '2.8', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:13+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187234, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'KHM', 'ParentLocationCode': 'WPR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Western Pacific', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_OTHER_ALCOHOL', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '0.1', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:05+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3111584, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'ARE', 'ParentLocationCode': 'EMR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Eastern Mediterranean', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '10.1', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:11+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187257, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'LBN', 'ParentLocationCode': 'EMR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Eastern Mediterranean', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_BEER', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '33.9', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:13+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187300, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'MCO', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_WINE', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': 'No data', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:08+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3187167, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'HRV', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '13', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:10+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
https://ghoapi.azureedge.net/api/$metadata#SA_0000001398,"{'Id': 3148826, 'IndicatorCode': 'SA_0000001398', 'SpatialDimType': 'COUNTRY', 'SpatialDim': 'GBR', 'ParentLocationCode': 'EUR', 'TimeDimType': 'YEAR', 'ParentLocation': 'Europe', 'Dim1Type': 'ALCOHOLTYPE', 'TimeDim': 2016, 'Dim1': 'ALCOHOLTYPE_SA_SPIRITS', 'Dim2Type': None, 'Dim2': None, 'Dim3Type': None, 'Dim3': None, 'DataSourceDimType': None, 'DataSourceDim': None, 'Value': '22.5', 'NumericValue': None, 'Low': None, 'High': None, 'Comments': None, 'Date': '2018-09-21T08:24:05+02:00', 'TimeDimensionValue': '2016', 'TimeDimensionBegin': '2016-01-01T00:00:00+01:00', 'TimeDimensionEnd': '2016-12-31T00:00:00+01:00'}"
